"No.","Time","Source","Destination","Protocol","Length","Info"
"25910","77.998273","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1474850 Ack=3092 Win=64128 Len=1288 TSval=2604680464 TSecr=3648592276 [TCP PDU reassembled in 25919]"
"25911","77.998274","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1476138 Ack=3092 Win=64128 Len=1288 TSval=2604680464 TSecr=3648592276 [TCP PDU reassembled in 25919]"
"25912","77.998275","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1477426 Ack=3092 Win=64128 Len=1288 TSval=2604680464 TSecr=3648592276 [TCP PDU reassembled in 25919]"
"25913","77.998276","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1478714 Ack=3092 Win=64128 Len=1288 TSval=2604680465 TSecr=3648592276 [TCP PDU reassembled in 25919]"
"25914","77.998277","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1480002 Ack=3092 Win=64128 Len=1288 TSval=2604680465 TSecr=3648592276 [TCP PDU reassembled in 25919]"
"25915","77.998353","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3242 Ack=1481290 Win=401536 Len=0 TSval=3648592383 TSecr=2604680465"
"25916","77.999494","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1481290 Ack=3092 Win=64128 Len=1288 TSval=2604680465 TSecr=3648592276 [TCP PDU reassembled in 25919]"
"25917","77.999496","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1482578 Ack=3092 Win=64128 Len=1288 TSval=2604680466 TSecr=3648592276 [TCP PDU reassembled in 25919]"
"25918","77.999497","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1483866 Ack=3092 Win=64128 Len=1288 TSval=2604680466 TSecr=3648592276 [TCP PDU reassembled in 25919]"
"25919","77.999499","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"25920","77.999500","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1486442 Ack=3092 Win=64128 Len=1288 TSval=2604680466 TSecr=3648592276 [TCP PDU reassembled in 25934]"
"25921","77.999501","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1487730 Ack=3092 Win=64128 Len=1288 TSval=2604680466 TSecr=3648592276 [TCP PDU reassembled in 25934]"
"25922","77.999503","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1489018 Ack=3092 Win=64128 Len=1288 TSval=2604680466 TSecr=3648592276 [TCP PDU reassembled in 25934]"
"25923","77.999505","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1490306 Ack=3092 Win=64128 Len=1288 TSval=2604680467 TSecr=3648592276 [TCP PDU reassembled in 25934]"
"25924","77.999569","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3242 Ack=1491594 Win=401536 Len=0 TSval=3648592384 TSecr=2604680467"
"25925","78.001022","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1491594 Ack=3092 Win=64128 Len=1288 TSval=2604680467 TSecr=3648592276 [TCP PDU reassembled in 25934]"
"25926","78.001023","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1492882 Ack=3092 Win=64128 Len=1288 TSval=2604680467 TSecr=3648592276 [TCP PDU reassembled in 25934]"
"25927","78.001025","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1494170 Ack=3092 Win=64128 Len=1288 TSval=2604680468 TSecr=3648592276 [TCP PDU reassembled in 25934]"
"25928","78.001026","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1495458 Ack=3092 Win=64128 Len=1288 TSval=2604680468 TSecr=3648592276 [TCP PDU reassembled in 25934]"
"25929","78.001028","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1496746 Ack=3092 Win=64128 Len=1288 TSval=2604680468 TSecr=3648592276 [TCP PDU reassembled in 25934]"
"25930","78.001029","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1498034 Ack=3092 Win=64128 Len=1288 TSval=2604680469 TSecr=3648592276 [TCP PDU reassembled in 25934]"
"25931","78.001031","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1499322 Ack=3092 Win=64128 Len=1288 TSval=2604680469 TSecr=3648592276 [TCP PDU reassembled in 25934]"
"25932","78.001084","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3242 Ack=1500610 Win=401536 Len=0 TSval=3648592386 TSecr=2604680469"
"25933","78.006650","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1500610 Ack=3092 Win=64128 Len=1288 TSval=2604680469 TSecr=3648592276 [TCP PDU reassembled in 25934]"
"25934","78.006652","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"25935","78.006653","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1503186 Ack=3092 Win=64128 Len=1288 TSval=2604680470 TSecr=3648592276 [TCP PDU reassembled in 25948]"
"25936","78.006655","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1504474 Ack=3092 Win=64128 Len=1288 TSval=2604680470 TSecr=3648592276 [TCP PDU reassembled in 25948]"
"25937","78.006656","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1505762 Ack=3092 Win=64128 Len=1288 TSval=2604680471 TSecr=3648592276 [TCP PDU reassembled in 25948]"
"25938","78.006658","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1507050 Ack=3092 Win=64128 Len=1288 TSval=2604680471 TSecr=3648592276 [TCP PDU reassembled in 25948]"
"25939","78.006659","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1508338 Ack=3092 Win=64128 Len=1288 TSval=2604680471 TSecr=3648592276 [TCP PDU reassembled in 25948]"
"25940","78.006661","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1509626 Ack=3092 Win=64128 Len=1288 TSval=2604680472 TSecr=3648592276 [TCP PDU reassembled in 25948]"
"25941","78.006662","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1510914 Ack=3092 Win=64128 Len=1288 TSval=2604680472 TSecr=3648592276 [TCP PDU reassembled in 25948]"
"25942","78.006664","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1512202 Ack=3092 Win=64128 Len=1288 TSval=2604680472 TSecr=3648592276 [TCP PDU reassembled in 25948]"
"25943","78.006665","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1513490 Ack=3092 Win=64128 Len=1288 TSval=2604680473 TSecr=3648592276 [TCP PDU reassembled in 25948]"
"25944","78.006666","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1514778 Ack=3092 Win=64128 Len=1288 TSval=2604680473 TSecr=3648592276 [TCP PDU reassembled in 25948]"
"25945","78.006743","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3242 Ack=1516066 Win=401536 Len=0 TSval=3648592391 TSecr=2604680473"
"25946","78.007898","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1516066 Ack=3092 Win=64128 Len=1288 TSval=2604680473 TSecr=3648592276 [TCP PDU reassembled in 25948]"
"25947","78.007900","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1517354 Ack=3092 Win=64128 Len=1288 TSval=2604680474 TSecr=3648592276 [TCP PDU reassembled in 25948]"
"25948","78.007901","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"25949","78.007903","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1519930 Ack=3092 Win=64128 Len=1288 TSval=2604680474 TSecr=3648592276 [TCP PDU reassembled in 25961]"
"25950","78.007905","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1521218 Ack=3092 Win=64128 Len=1288 TSval=2604680475 TSecr=3648592276 [TCP PDU reassembled in 25961]"
"25951","78.007907","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1522506 Ack=3092 Win=64128 Len=1288 TSval=2604680475 TSecr=3648592276 [TCP PDU reassembled in 25961]"
"25952","78.007908","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1523794 Ack=3092 Win=64128 Len=1288 TSval=2604680475 TSecr=3648592276 [TCP PDU reassembled in 25961]"
"25953","78.007910","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1525082 Ack=3092 Win=64128 Len=1288 TSval=2604680476 TSecr=3648592276 [TCP PDU reassembled in 25961]"
"25954","78.007915","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1526370 Ack=3092 Win=64128 Len=1288 TSval=2604680476 TSecr=3648592276 [TCP PDU reassembled in 25961]"
"25955","78.007917","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1527658 Ack=3092 Win=64128 Len=1288 TSval=2604680476 TSecr=3648592276 [TCP PDU reassembled in 25961]"
"25956","78.007918","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1528946 Ack=3092 Win=64128 Len=1288 TSval=2604680477 TSecr=3648592276 [TCP PDU reassembled in 25961]"
"25957","78.007920","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1530234 Ack=3092 Win=64128 Len=1288 TSval=2604680477 TSecr=3648592276 [TCP PDU reassembled in 25961]"
"25958","78.007997","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3242 Ack=1531522 Win=401536 Len=0 TSval=3648592393 TSecr=2604680477"
"25959","78.009071","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1531522 Ack=3092 Win=64128 Len=1288 TSval=2604680478 TSecr=3648592276 [TCP PDU reassembled in 25961]"
"25960","78.009073","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1532810 Ack=3092 Win=64128 Len=1288 TSval=2604680478 TSecr=3648592276 [TCP PDU reassembled in 25961]"
"25961","78.009076","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"25962","78.009077","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1535386 Ack=3092 Win=64128 Len=1288 TSval=2604680478 TSecr=3648592276 [TCP PDU reassembled in 25976]"
"25963","78.009079","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1536674 Ack=3092 Win=64128 Len=1288 TSval=2604680478 TSecr=3648592276 [TCP PDU reassembled in 25976]"
"25964","78.009080","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1537962 Ack=3092 Win=64128 Len=1288 TSval=2604680478 TSecr=3648592276 [TCP PDU reassembled in 25976]"
"25965","78.009082","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1539250 Ack=3092 Win=64128 Len=1288 TSval=2604680479 TSecr=3648592276 [TCP PDU reassembled in 25976]"
"25966","78.009084","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1540538 Ack=3092 Win=64128 Len=1288 TSval=2604680479 TSecr=3648592276 [TCP PDU reassembled in 25976]"
"25967","78.009148","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3242 Ack=1541826 Win=401536 Len=0 TSval=3648592394 TSecr=2604680479"
"25968","78.010268","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1541826 Ack=3092 Win=64128 Len=1288 TSval=2604680479 TSecr=3648592276 [TCP PDU reassembled in 25976]"
"25969","78.010270","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1543114 Ack=3092 Win=64128 Len=1288 TSval=2604680480 TSecr=3648592276 [TCP PDU reassembled in 25976]"
"25970","78.010272","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1544402 Ack=3092 Win=64128 Len=1288 TSval=2604680480 TSecr=3648592276 [TCP PDU reassembled in 25976]"
"25971","78.010319","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3242 Ack=1545690 Win=401536 Len=0 TSval=3648592395 TSecr=2604680480"
"25972","78.011515","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1545690 Ack=3092 Win=64128 Len=1288 TSval=2604680480 TSecr=3648592276 [TCP PDU reassembled in 25976]"
"25973","78.011516","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1546978 Ack=3092 Win=64128 Len=1288 TSval=2604680481 TSecr=3648592276 [TCP PDU reassembled in 25976]"
"25974","78.011518","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1548266 Ack=3092 Win=64128 Len=1288 TSval=2604680481 TSecr=3648592276 [TCP PDU reassembled in 25976]"
"25975","78.011519","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1549554 Ack=3092 Win=64128 Len=1288 TSval=2604680481 TSecr=3648592276 [TCP PDU reassembled in 25976]"
"25976","78.011521","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"25977","78.011522","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1552130 Ack=3092 Win=64128 Len=1288 TSval=2604680482 TSecr=3648592276 [TCP PDU reassembled in 25991]"
"25978","78.011526","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1553418 Ack=3092 Win=64128 Len=1288 TSval=2604680482 TSecr=3648592276 [TCP PDU reassembled in 25991]"
"25979","78.011583","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3242 Ack=1554706 Win=401536 Len=0 TSval=3648592396 TSecr=2604680482"
"25980","78.012809","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1554706 Ack=3092 Win=64128 Len=1288 TSval=2604680483 TSecr=3648592276 [TCP PDU reassembled in 25991]"
"25981","78.012811","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1555994 Ack=3092 Win=64128 Len=1288 TSval=2604680483 TSecr=3648592276 [TCP PDU reassembled in 25991]"
"25982","78.012812","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1557282 Ack=3092 Win=64128 Len=1288 TSval=2604680483 TSecr=3648592276 [TCP PDU reassembled in 25991]"
"25983","78.012813","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1558570 Ack=3092 Win=64128 Len=1288 TSval=2604680484 TSecr=3648592276 [TCP PDU reassembled in 25991]"
"25984","78.012814","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1559858 Ack=3092 Win=64128 Len=1288 TSval=2604680484 TSecr=3648592276 [TCP PDU reassembled in 25991]"
"25985","78.012816","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1561146 Ack=3092 Win=64128 Len=1288 TSval=2604680484 TSecr=3648592276 [TCP PDU reassembled in 25991]"
"25986","78.012819","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1562434 Ack=3092 Win=64128 Len=1288 TSval=2604680485 TSecr=3648592276 [TCP PDU reassembled in 25991]"
"25987","78.012821","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1563722 Ack=3092 Win=64128 Len=1288 TSval=2604680485 TSecr=3648592276 [TCP PDU reassembled in 25991]"
"25988","78.012822","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1565010 Ack=3092 Win=64128 Len=1288 TSval=2604680485 TSecr=3648592276 [TCP PDU reassembled in 25991]"
"25989","78.012864","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3242 Ack=1566298 Win=401536 Len=0 TSval=3648592397 TSecr=2604680485"
"25990","78.014138","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1566298 Ack=3092 Win=64128 Len=1288 TSval=2604680486 TSecr=3648592276 [TCP PDU reassembled in 25991]"
"25991","78.014140","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"25992","78.014142","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1568874 Ack=3092 Win=64128 Len=1288 TSval=2604680486 TSecr=3648592276 [TCP PDU reassembled in 26005]"
"25993","78.014144","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1570162 Ack=3092 Win=64128 Len=1288 TSval=2604680487 TSecr=3648592276 [TCP PDU reassembled in 26005]"
"25994","78.014146","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1571450 Ack=3092 Win=64128 Len=1288 TSval=2604680487 TSecr=3648592276 [TCP PDU reassembled in 26005]"
"25995","78.014147","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1572738 Ack=3092 Win=64128 Len=1288 TSval=2604680487 TSecr=3648592276 [TCP PDU reassembled in 26005]"
"25996","78.014149","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1574026 Ack=3092 Win=64128 Len=1288 TSval=2604680488 TSecr=3648592276 [TCP PDU reassembled in 26005]"
"25997","78.014150","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1575314 Ack=3092 Win=64128 Len=1288 TSval=2604680488 TSecr=3648592276 [TCP PDU reassembled in 26005]"
"25998","78.014152","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1576602 Ack=3092 Win=64128 Len=1288 TSval=2604680488 TSecr=3648592276 [TCP PDU reassembled in 26005]"
"25999","78.014226","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3242 Ack=1577890 Win=401536 Len=0 TSval=3648592399 TSecr=2604680488"
"26000","78.015363","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1577890 Ack=3092 Win=64128 Len=1288 TSval=2604680489 TSecr=3648592276 [TCP PDU reassembled in 26005]"
"26001","78.015365","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1579178 Ack=3092 Win=64128 Len=1288 TSval=2604680489 TSecr=3648592276 [TCP PDU reassembled in 26005]"
"26002","78.015366","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1580466 Ack=3092 Win=64128 Len=1288 TSval=2604680489 TSecr=3648592276 [TCP PDU reassembled in 26005]"
"26003","78.015368","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1581754 Ack=3092 Win=64128 Len=1288 TSval=2604680490 TSecr=3648592276 [TCP PDU reassembled in 26005]"
"26004","78.015370","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1583042 Ack=3092 Win=64128 Len=1288 TSval=2604680490 TSecr=3648592276 [TCP PDU reassembled in 26005]"
"26005","78.015371","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"26006","78.015551","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3242 Ack=1585618 Win=401536 Len=0 TSval=3648592400 TSecr=2604680490"
"26007","78.016576","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1585618 Ack=3092 Win=64128 Len=1288 TSval=2604680491 TSecr=3648592276 [TCP PDU reassembled in 26019]"
"26008","78.016577","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1586906 Ack=3092 Win=64128 Len=1288 TSval=2604680491 TSecr=3648592276 [TCP PDU reassembled in 26019]"
